sales_id,step,type,sales_amount,nameOrig_x,nameDest_x,payment_id,payment_amount,nameOrig_y,nameDest_y,reconciliation_status,payment_provider,branch_id,settlement_delay_minutes,delayed_payment,suspicious_flag
SALE_24056,1,CASH_IN,327686.42,C961983234,C1789550256,PAY_24056,327686.42,C961983234,C1789550256,RECONCILED,MTN_MOMO,EAST_LEGON,100,YES,YES
SALE_24058,9,CASH_OUT,359570.73,C196799432,C114720259,,,,,UNMATCHED,VISA,TAMALE_BRANCH,75,YES,YES
SALE_24061,8,CASH_IN,236321.23,C924953767,C1757877803,PAY_24061,236321.23,C924953767,C1757877803,RECONCILED,VISA,TAMALE_BRANCH,31,NO,YES
SALE_24063,2,PAYMENT,10819.72,C1096742104,M1456250665,,,,,UNMATCHED,VODAFONE_CASH,TAMALE_BRANCH,153,YES,YES
SALE_24065,8,CASH_OUT,5775.88,C741825876,C126778243,PAY_24065,5775.88,C741825876,C126778243,RECONCILED,VISA,TAMALE_BRANCH,160,YES,YES
SALE_24066,8,PAYMENT,1544.76,C1567449405,M1886229151,PAY_24066,1544.76,C1567449405,M1886229151,RECONCILED,BANK_TRANSFER,EAST_LEGON,148,YES,YES
SALE_24071,9,CASH_OUT,220828.15,C172036115,C1539556581,,,,,UNMATCHED,VODAFONE_CASH,KUMASI_MAIN,61,YES,YES
SALE_24072,8,TRANSFER,653333.89,C242998695,C1859965144,PAY_24072,653333.89,C242998695,C1859965144,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,28,NO,YES
SALE_24073,9,PAYMENT,18220.9,C342996460,M1377463056,PAY_24073,18220.9,C342996460,M1377463056,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,166,YES,YES
SALE_24075,5,CASH_OUT,220070.01,C2012011563,C1899073220,PAY_24075,220070.01,C2012011563,C1899073220,RECONCILED,MASTERCARD,TAMALE_BRANCH,154,YES,YES
SALE_24077,9,CASH_OUT,201446.57,C426036898,C331276682,,,,,UNMATCHED,MASTERCARD,TEMA_BRANCH,81,YES,YES
SALE_24078,9,CASH_IN,2395.39,C2128309638,C1978908873,PAY_24078,2395.39,C2128309638,C1978908873,RECONCILED,BANK_TRANSFER,TEMA_BRANCH,125,YES,YES
SALE_24080,7,CASH_IN,534523.49,C1702953213,C1880332929,PAY_24080,534523.49,C1702953213,C1880332929,RECONCILED,MASTERCARD,ACCRA_CENTRAL,120,YES,YES
SALE_24081,8,PAYMENT,6457.86,C1720410163,M741144125,PAY_24081,6457.86,C1720410163,M741144125,RECONCILED,VISA,ACCRA_CENTRAL,159,YES,YES
SALE_24082,7,PAYMENT,3919.19,C1057763071,M2094908687,PAY_24082,3919.19,C1057763071,M2094908687,RECONCILED,MASTERCARD,TAMALE_BRANCH,134,YES,YES
SALE_24086,9,CASH_IN,202816.41,C862301772,C1078814158,PAY_24086,202816.41,C862301772,C1078814158,RECONCILED,MASTERCARD,TEMA_BRANCH,159,YES,YES
SALE_24088,9,CASH_OUT,412097.45,C100168689,C836878317,PAY_24088,412097.45,C100168689,C836878317,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,49,NO,YES
SALE_24089,8,CASH_IN,24989.55,C1318785295,C587433505,,,,,UNMATCHED,MASTERCARD,TEMA_BRANCH,131,YES,YES
SALE_24090,9,CASH_IN,238802.86,C1514377832,C2042189691,PAY_24090,238802.86,C1514377832,C2042189691,RECONCILED,MTN_MOMO,KUMASI_MAIN,13,NO,YES
SALE_24091,8,CASH_IN,272040.63,C1272465694,C309167705,PAY_24091,272040.63,C1272465694,C309167705,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,52,NO,YES
SALE_24094,9,CASH_IN,26760.27,C2022584674,C1442617177,PAY_24094,26760.27,C2022584674,C1442617177,RECONCILED,VODAFONE_CASH,TAMALE_BRANCH,153,YES,YES
SALE_24096,7,PAYMENT,299.0,C1331980489,M161218368,PAY_24096,299.0,C1331980489,M161218368,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,154,YES,YES
SALE_24097,9,CASH_IN,418125.29,C1104456326,C1690006071,PAY_24097,418125.29,C1104456326,C1690006071,RECONCILED,VODAFONE_CASH,TAMALE_BRANCH,114,YES,YES
SALE_24099,9,CASH_OUT,120521.77,C1148966839,C165619259,PAY_24099,120521.77,C1148966839,C165619259,RECONCILED,VISA,ACCRA_CENTRAL,171,YES,YES
SALE_24100,1,CASH_IN,54988.56,C588449070,C11003494,PAY_24100,54988.56,C588449070,C11003494,RECONCILED,MASTERCARD,TAMALE_BRANCH,164,YES,YES
SALE_24104,6,CASH_IN,253489.92,C1294083676,C173783788,PAY_24104,253489.92,C1294083676,C173783788,RECONCILED,MASTERCARD,TAMALE_BRANCH,127,YES,YES
SALE_24105,8,CASH_IN,251703.76,C411934946,C1495001462,PAY_24105,251703.76,C411934946,C1495001462,RECONCILED,VODAFONE_CASH,TAMALE_BRANCH,45,NO,YES
SALE_24111,8,PAYMENT,5591.21,C1397943550,M493217472,PAY_24111,5591.21,C1397943550,M493217472,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,166,YES,YES
SALE_24112,9,CASH_IN,85682.91,C1638756960,C2124522667,PAY_24112,85682.91,C1638756960,C2124522667,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,179,YES,YES
SALE_24113,9,CASH_IN,19228.69,C966889522,C992025288,PAY_24113,19228.69,C966889522,C992025288,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,129,YES,YES
SALE_24115,9,PAYMENT,23478.63,C1709610070,M1848282609,PAY_24115,23478.63,C1709610070,M1848282609,RECONCILED,VISA,ACCRA_CENTRAL,123,YES,YES
SALE_24116,9,TRANSFER,723720.83,C1301957740,C1017777991,PAY_24116,723720.83,C1301957740,C1017777991,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,76,YES,YES
SALE_24118,8,PAYMENT,19559.61,C2098174024,M1977891855,PAY_24118,19559.61,C2098174024,M1977891855,RECONCILED,MTN_MOMO,TAMALE_BRANCH,153,YES,YES
SALE_24119,9,CASH_OUT,320092.3,C1362068185,C946263262,PAY_24119,320092.3,C1362068185,C946263262,RECONCILED,VISA,TEMA_BRANCH,160,YES,YES
SALE_24120,8,PAYMENT,12928.33,C930432265,M120353665,PAY_24120,12928.33,C930432265,M120353665,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,124,YES,YES
SALE_24122,9,CASH_IN,230337.35,C1229651180,C346008447,PAY_24122,230337.35,C1229651180,C346008447,RECONCILED,VISA,KUMASI_MAIN,106,YES,YES
SALE_24124,5,CASH_OUT,89293.11,C1469597388,C1538745405,PAY_24124,89293.11,C1469597388,C1538745405,RECONCILED,BANK_TRANSFER,KUMASI_MAIN,159,YES,YES
SALE_24125,8,CASH_OUT,106193.87,C58104980,C1858098329,PAY_24125,106193.87,C58104980,C1858098329,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,132,YES,YES
SALE_24127,9,TRANSFER,818934.98,C285791729,C531937621,PAY_24127,818934.98,C285791729,C531937621,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,121,YES,YES
SALE_24128,8,CASH_IN,50633.42,C417640570,C1753295732,PAY_24128,50633.42,C417640570,C1753295732,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,124,YES,YES
SALE_24129,8,CASH_OUT,328642.38,C555141280,C591862575,PAY_24129,328642.38,C555141280,C591862575,RECONCILED,MASTERCARD,ACCRA_CENTRAL,82,YES,YES
SALE_24130,9,PAYMENT,5248.2,C1034962467,M2118469351,PAY_24130,5248.2,C1034962467,M2118469351,RECONCILED,BANK_TRANSFER,EAST_LEGON,154,YES,YES
SALE_24134,8,TRANSFER,238069.45,C1555566594,C386312539,PAY_24134,238069.45,C1555566594,C386312539,RECONCILED,MASTERCARD,EAST_LEGON,62,YES,YES
SALE_24138,8,CASH_IN,139581.45,C639825772,C1778300121,PAY_24138,139581.45,C639825772,C1778300121,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,166,YES,YES
SALE_24141,8,TRANSFER,410676.79,C1260557686,C519458373,PAY_24141,410676.79,C1260557686,C519458373,RECONCILED,VISA,TAMALE_BRANCH,130,YES,YES
SALE_24143,7,TRANSFER,412292.82,C117556243,C929452805,PAY_24143,412292.82,C117556243,C929452805,RECONCILED,BANK_TRANSFER,EAST_LEGON,148,YES,YES
SALE_24144,4,CASH_OUT,6701.1,C936432499,C2134357721,PAY_24144,6701.1,C936432499,C2134357721,RECONCILED,MTN_MOMO,TAMALE_BRANCH,151,YES,YES
SALE_24145,9,CASH_IN,7457.82,C589633566,C1855975180,PAY_958,7457.82,C934393781,C1160962506,RECONCILED,MTN_MOMO,EAST_LEGON,172,YES,YES
SALE_24147,7,CASH_OUT,284677.82,C1311429106,C1651945012,PAY_24147,284677.82,C1311429106,C1651945012,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,22,NO,YES
SALE_24149,6,CASH_IN,391209.48,C774676004,C1838584624,PAY_24149,391209.48,C774676004,C1838584624,RECONCILED,VISA,TEMA_BRANCH,100,YES,YES
SALE_24154,9,CASH_OUT,13214.83,C635879320,C1087546948,PAY_24154,13214.83,C635879320,C1087546948,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,127,YES,YES
SALE_24155,8,PAYMENT,197.39,C1603324844,M936591706,PAY_24155,197.39,C1603324844,M936591706,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,166,YES,YES
SALE_24156,1,PAYMENT,19572.25,C1658785779,M1627496281,PAY_24156,19572.25,C1658785779,M1627496281,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,161,YES,YES
SALE_24157,9,CASH_OUT,396207.23,C578047598,C1796091521,PAY_24157,396207.23,C578047598,C1796091521,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,140,YES,YES
SALE_24159,2,CASH_IN,295815.29,C1194710757,C1100767002,PAY_24159,295815.29,C1194710757,C1100767002,RECONCILED,MTN_MOMO,EAST_LEGON,73,YES,YES
SALE_24162,9,CASH_IN,44579.87,C1996766383,C660101474,PAY_24162,44579.87,C1996766383,C660101474,RECONCILED,MTN_MOMO,KUMASI_MAIN,124,YES,YES
SALE_24163,9,CASH_OUT,33165.95,C1840322333,C1474411656,PAY_24163,33165.95,C1840322333,C1474411656,RECONCILED,VISA,ACCRA_CENTRAL,147,YES,YES
SALE_24164,9,CASH_OUT,258238.52,C1239174206,C1049001133,PAY_24164,258238.52,C1239174206,C1049001133,RECONCILED,VODAFONE_CASH,TAMALE_BRANCH,44,NO,YES
SALE_24166,6,PAYMENT,9083.33,C54520865,M312529481,PAY_24166,9083.33,C54520865,M312529481,RECONCILED,VISA,ACCRA_CENTRAL,146,YES,YES
SALE_24170,8,TRANSFER,1844064.99,C588205999,C147916733,PAY_24170,1844064.99,C588205999,C147916733,RECONCILED,MASTERCARD,TAMALE_BRANCH,69,YES,YES
SALE_24172,1,CASH_IN,149651.68,C551421413,C681979935,PAY_24172,149651.68,C551421413,C681979935,RECONCILED,VISA,ACCRA_CENTRAL,157,YES,YES
SALE_24173,9,TRANSFER,2072019.12,C1233858147,C266912553,PAY_24173,2072019.12,C1233858147,C266912553,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,150,YES,YES
SALE_24174,9,PAYMENT,1788.67,C688778667,M1732272265,PAY_24174,1788.67,C688778667,M1732272265,RECONCILED,MTN_MOMO,TAMALE_BRANCH,138,YES,YES
SALE_24175,9,PAYMENT,15056.62,C135089700,M425920332,PAY_24175,15056.62,C135089700,M425920332,RECONCILED,MTN_MOMO,TAMALE_BRANCH,162,YES,YES
SALE_24182,8,CASH_OUT,30361.28,C1135949905,C485423874,PAY_24182,30361.28,C1135949905,C485423874,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,163,YES,YES
SALE_24184,9,CASH_IN,245537.85,C1338850727,C556281798,PAY_24184,245537.85,C1338850727,C556281798,RECONCILED,MASTERCARD,KUMASI_MAIN,141,YES,YES
SALE_24186,8,PAYMENT,5936.55,C1978351533,M2079635991,PAY_24186,5936.55,C1978351533,M2079635991,RECONCILED,MTN_MOMO,KUMASI_MAIN,127,YES,YES
SALE_24189,9,CASH_OUT,330068.49,C616006872,C100196193,PAY_24189,330068.49,C616006872,C100196193,RECONCILED,VISA,ACCRA_CENTRAL,177,YES,YES
SALE_24190,6,PAYMENT,22802.84,C465676958,M506883855,PAY_24190,22802.84,C465676958,M506883855,RECONCILED,MTN_MOMO,TEMA_BRANCH,145,YES,YES
SALE_24192,8,CASH_IN,192085.44,C1753281881,C1234059684,PAY_24192,192085.44,C1753281881,C1234059684,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,123,YES,YES
SALE_24193,8,CASH_OUT,117399.21,C1148027260,C1346065207,PAY_24193,117399.21,C1148027260,C1346065207,RECONCILED,BANK_TRANSFER,TEMA_BRANCH,137,YES,YES
SALE_24195,9,CASH_OUT,59457.73,C1908910660,C1803688302,PAY_24195,59457.73,C1908910660,C1803688302,RECONCILED,MASTERCARD,ACCRA_CENTRAL,152,YES,YES
SALE_24196,7,PAYMENT,1403.05,C2111336766,M429908444,PAY_24196,1403.05,C2111336766,M429908444,RECONCILED,MASTERCARD,KUMASI_MAIN,159,YES,YES
SALE_24199,9,PAYMENT,11826.62,C246392622,M1506626122,PAY_24199,11826.62,C246392622,M1506626122,RECONCILED,VODAFONE_CASH,TEMA_BRANCH,143,YES,YES
SALE_24200,9,CASH_OUT,746826.18,C1322510957,C676273835,PAY_24200,746826.18,C1322510957,C676273835,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,147,YES,YES
SALE_24203,9,PAYMENT,30219.32,C1668084430,M81463226,PAY_24203,30219.32,C1668084430,M81463226,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,161,YES,YES
SALE_24204,9,CASH_OUT,23247.67,C917017230,C1404783027,PAY_24204,23247.67,C917017230,C1404783027,RECONCILED,MTN_MOMO,TAMALE_BRANCH,137,YES,YES
SALE_24205,7,DEBIT,336.47,C1408126488,C115457323,PAY_24205,336.47,C1408126488,C115457323,RECONCILED,VISA,EAST_LEGON,165,YES,YES
SALE_24208,9,CASH_IN,674628.58,C1809805123,C510508465,PAY_24208,674628.58,C1809805123,C510508465,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,31,NO,YES
SALE_24209,8,PAYMENT,2516.69,C419584204,M883093798,PAY_24209,2516.69,C419584204,M883093798,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,168,YES,YES
SALE_24213,9,CASH_OUT,275442.41,C1819152178,C1915163610,PAY_24213,275442.41,C1819152178,C1915163610,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,60,NO,YES
SALE_24214,8,PAYMENT,2286.59,C1680155972,M1099097753,,,,,UNMATCHED,MASTERCARD,TAMALE_BRANCH,139,YES,YES
SALE_24217,7,PAYMENT,15887.99,C382669776,M1015500579,PAY_24217,15887.99,C382669776,M1015500579,RECONCILED,MTN_MOMO,ACCRA_CENTRAL,136,YES,YES
SALE_24220,9,CASH_OUT,484149.33,C689643878,C603856768,PAY_24220,484149.33,C689643878,C603856768,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,134,YES,YES
SALE_24221,9,TRANSFER,391067.06,C549113694,C603904068,PAY_24221,391067.06,C549113694,C603904068,RECONCILED,MASTERCARD,ACCRA_CENTRAL,50,NO,YES
SALE_24223,8,CASH_OUT,251709.75,C90355389,C1577420620,PAY_24223,251709.75,C90355389,C1577420620,RECONCILED,MTN_MOMO,TEMA_BRANCH,49,NO,YES
SALE_24224,9,TRANSFER,254148.05,C1490221369,C1923841091,PAY_24224,254148.05,C1490221369,C1923841091,RECONCILED,MTN_MOMO,EAST_LEGON,130,YES,YES
SALE_24226,9,CASH_OUT,59179.7,C13140575,C1608828840,,,,,UNMATCHED,VISA,TAMALE_BRANCH,170,YES,YES
SALE_24227,9,PAYMENT,2268.12,C517200227,M1397838157,PAY_24227,2268.12,C517200227,M1397838157,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,179,YES,YES
SALE_24230,1,CASH_OUT,2806.0,C2101527076,C1007251739,PAY_24230,2806.0,C2101527076,C1007251739,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,135,YES,YES
SALE_24236,9,PAYMENT,2560.12,C1262193661,M796278156,PAY_24236,2560.12,C1262193661,M796278156,RECONCILED,BANK_TRANSFER,EAST_LEGON,164,YES,YES
SALE_24237,8,CASH_IN,238748.73,C291281281,C1786622318,PAY_24237,238748.73,C291281281,C1786622318,RECONCILED,MASTERCARD,TEMA_BRANCH,132,YES,YES
SALE_24238,7,CASH_OUT,366045.61,C2110502629,C928023753,PAY_24238,366045.61,C2110502629,C928023753,RECONCILED,VODAFONE_CASH,TEMA_BRANCH,49,NO,YES
SALE_24241,8,PAYMENT,2118.69,C1422361853,M1666422456,PAY_24241,2118.69,C1422361853,M1666422456,RECONCILED,MTN_MOMO,TAMALE_BRANCH,130,YES,YES
SALE_24243,2,PAYMENT,15470.9,C143239336,M254358847,PAY_24243,15470.9,C143239336,M254358847,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,121,YES,YES
SALE_24244,9,PAYMENT,33320.18,C1254139983,M598323181,,,,,UNMATCHED,VODAFONE_CASH,KUMASI_MAIN,122,YES,YES
SALE_24249,9,PAYMENT,23485.06,C24076386,M492116589,PAY_24249,23485.06,C24076386,M492116589,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,129,YES,YES
SALE_24250,9,CASH_OUT,369552.45,C9509065,C798678484,PAY_24250,369552.45,C9509065,C798678484,RECONCILED,VISA,KUMASI_MAIN,46,NO,YES
SALE_24251,9,TRANSFER,877013.08,C1702624185,C588565911,PAY_24251,877013.08,C1702624185,C588565911,RECONCILED,MTN_MOMO,ACCRA_CENTRAL,142,YES,YES
SALE_24252,8,PAYMENT,15621.64,C718494879,M1259891861,PAY_24252,15621.64,C718494879,M1259891861,RECONCILED,BANK_TRANSFER,EAST_LEGON,139,YES,YES
SALE_24253,1,PAYMENT,7848.22,C1333529571,M212232499,,,,,UNMATCHED,VISA,ACCRA_CENTRAL,131,YES,YES
SALE_24255,9,CASH_OUT,273799.92,C1934200050,C726174274,PAY_24255,273799.92,C1934200050,C726174274,RECONCILED,BANK_TRANSFER,EAST_LEGON,20,NO,YES
SALE_24255,9,CASH_OUT,273799.92,C1934200050,C726174274,PAY_24255,273799.92,C1934200050,C726174274,RECONCILED,BANK_TRANSFER,TEMA_BRANCH,67,YES,YES
SALE_24256,9,CASH_IN,120009.93,C492943686,C1843373276,PAY_24256,120009.93,C492943686,C1843373276,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,164,YES,YES
SALE_24258,8,PAYMENT,3856.2,C470831297,M2127986898,PAY_24258,3856.2,C470831297,M2127986898,RECONCILED,VISA,ACCRA_CENTRAL,164,YES,YES
SALE_24261,9,CASH_OUT,371719.86,C1327443193,C1428539340,PAY_24261,371719.86,C1327443193,C1428539340,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,60,NO,YES
SALE_24262,9,CASH_OUT,298102.91,C1742375882,C1634190383,,,,,UNMATCHED,MASTERCARD,TAMALE_BRANCH,86,YES,YES
SALE_24263,8,PAYMENT,18916.35,C1107544839,M734658837,PAY_24263,18916.35,C1107544839,M734658837,RECONCILED,VISA,KUMASI_MAIN,151,YES,YES
SALE_24264,8,PAYMENT,11289.89,C52093647,M565846760,PAY_24264,11289.89,C52093647,M565846760,RECONCILED,MASTERCARD,EAST_LEGON,149,YES,YES
SALE_24268,9,CASH_OUT,252934.86,C1570986283,C279730708,PAY_24268,252934.86,C1570986283,C279730708,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,147,YES,YES
SALE_24270,9,CASH_IN,202156.5,C774213232,C954697228,PAY_24270,202156.5,C774213232,C954697228,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,20,NO,YES
SALE_24271,7,TRANSFER,2026545.3,C695348647,C1590550415,PAY_24271,2026545.3,C695348647,C1590550415,RECONCILED,MTN_MOMO,TAMALE_BRANCH,163,YES,YES
SALE_24272,8,PAYMENT,32496.06,C684933362,M662443636,PAY_24272,32496.06,C684933362,M662443636,RECONCILED,VISA,EAST_LEGON,164,YES,YES
SALE_24273,8,CASH_OUT,291558.06,C2052628445,C1493513506,PAY_24273,291558.06,C2052628445,C1493513506,RECONCILED,MTN_MOMO,KUMASI_MAIN,65,YES,YES
SALE_24275,8,CASH_IN,211055.77,C280427435,C1730964371,PAY_24275,211055.77,C280427435,C1730964371,RECONCILED,MTN_MOMO,TEMA_BRANCH,84,YES,YES
SALE_24279,9,CASH_IN,157646.45,C1604559346,C1675375648,PAY_24279,157646.45,C1604559346,C1675375648,RECONCILED,VISA,EAST_LEGON,128,YES,YES
SALE_24281,9,CASH_OUT,245169.61,C676914688,C1757877803,PAY_24281,245169.61,C676914688,C1757877803,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,42,NO,YES
SALE_24286,9,CASH_OUT,54718.21,C218969892,C1664689017,PAY_24286,54718.21,C218969892,C1664689017,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,149,YES,YES
SALE_24287,9,CASH_IN,216557.57,C1870634997,C1372248421,PAY_24287,216557.57,C1870634997,C1372248421,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,91,YES,YES
SALE_24289,9,TRANSFER,462126.44,C1016798152,C1651855867,PAY_24289,462126.44,C1016798152,C1651855867,RECONCILED,VISA,EAST_LEGON,157,YES,YES
SALE_24290,9,TRANSFER,327109.13,C1013578524,C679235222,PAY_24290,327109.13,C1013578524,C679235222,RECONCILED,MTN_MOMO,ACCRA_CENTRAL,135,YES,YES
SALE_24295,8,PAYMENT,10614.89,C1310519612,M995588714,PAY_24295,10614.89,C1310519612,M995588714,RECONCILED,VISA,ACCRA_CENTRAL,130,YES,YES
SALE_24296,9,CASH_IN,252292.01,C1686305937,C1517804467,PAY_24296,252292.01,C1686305937,C1517804467,RECONCILED,MTN_MOMO,TEMA_BRANCH,132,YES,YES
SALE_24301,7,TRANSFER,351301.51,C68748013,C522632546,PAY_24301,351301.51,C68748013,C522632546,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,158,YES,YES
SALE_24305,9,CASH_IN,232734.08,C523517773,C977214343,PAY_24305,232734.08,C523517773,C977214343,RECONCILED,VODAFONE_CASH,EAST_LEGON,41,NO,YES
SALE_24307,9,PAYMENT,1334.24,C1418007884,M852689963,PAY_24307,1334.24,C1418007884,M852689963,RECONCILED,VISA,TEMA_BRANCH,136,YES,YES
SALE_24308,9,TRANSFER,1282621.25,C712459641,C926335474,PAY_24308,1282621.25,C712459641,C926335474,RECONCILED,VISA,EAST_LEGON,95,YES,YES
SALE_24310,9,PAYMENT,10471.35,C343676790,M10308215,PAY_24310,10471.35,C343676790,M10308215,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,135,YES,YES
SALE_24312,9,TRANSFER,233296.36,C732213262,C1494895909,PAY_24312,233296.36,C732213262,C1494895909,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,99,YES,YES
SALE_24313,9,CASH_OUT,10029.8,C2112706671,C2128116083,PAY_24313,10029.8,C2112706671,C2128116083,RECONCILED,VISA,EAST_LEGON,168,YES,YES
SALE_24316,9,TRANSFER,395719.8,C617073574,C966704622,PAY_24316,395719.8,C617073574,C966704622,RECONCILED,VISA,TAMALE_BRANCH,154,YES,YES
SALE_24317,9,PAYMENT,38497.11,C990746012,M1817640364,PAY_24317,38497.11,C990746012,M1817640364,RECONCILED,MTN_MOMO,KUMASI_MAIN,155,YES,YES
SALE_24319,9,CASH_IN,229390.42,C61503540,C1996526533,PAY_24319,229390.42,C61503540,C1996526533,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,59,NO,YES
SALE_24323,9,PAYMENT,25659.24,C1141273533,M1400452369,PAY_24323,25659.24,C1141273533,M1400452369,RECONCILED,MASTERCARD,TAMALE_BRANCH,138,YES,YES
SALE_24325,8,CASH_OUT,78586.35,C74111227,C920011586,PAY_24325,78586.35,C74111227,C920011586,RECONCILED,MTN_MOMO,ACCRA_CENTRAL,151,YES,YES
SALE_24326,9,PAYMENT,178.21,C2067376377,M2078760054,PAY_24326,178.21,C2067376377,M2078760054,RECONCILED,VODAFONE_CASH,TAMALE_BRANCH,162,YES,YES
SALE_24327,7,PAYMENT,1838.56,C499289190,M2140662115,PAY_24327,1838.56,C499289190,M2140662115,RECONCILED,MASTERCARD,ACCRA_CENTRAL,155,YES,YES
SALE_24328,8,CASH_OUT,233284.14,C172007001,C75457651,PAY_24328,233284.14,C172007001,C75457651,RECONCILED,BANK_TRANSFER,TEMA_BRANCH,40,NO,YES
SALE_24330,9,CASH_OUT,415866.91,C1512662362,C78307117,PAY_24330,415866.91,C1512662362,C78307117,RECONCILED,MTN_MOMO,KUMASI_MAIN,25,NO,YES
SALE_24331,9,PAYMENT,20934.11,C1292814647,M2059789700,PAY_24331,20934.11,C1292814647,M2059789700,RECONCILED,BANK_TRANSFER,EAST_LEGON,163,YES,YES
SALE_24333,9,CASH_OUT,203534.58,C36138415,C498177314,PAY_24333,203534.58,C36138415,C498177314,RECONCILED,MTN_MOMO,KUMASI_MAIN,178,YES,YES
SALE_24334,9,CASH_IN,284210.94,C1927666488,C1775175845,PAY_24334,284210.94,C1927666488,C1775175845,RECONCILED,VISA,KUMASI_MAIN,7,NO,YES
SALE_24337,9,CASH_IN,366843.07,C973878224,C50041073,PAY_24337,366843.07,C973878224,C50041073,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,65,YES,YES
SALE_24339,7,CASH_OUT,392546.09,C925494289,C1778300121,PAY_24339,392546.09,C925494289,C1778300121,RECONCILED,VISA,TAMALE_BRANCH,47,NO,YES
SALE_24340,1,PAYMENT,8491.9,C795748540,M2081000371,PAY_24340,8491.9,C795748540,M2081000371,RECONCILED,MASTERCARD,EAST_LEGON,130,YES,YES
SALE_24344,9,CASH_OUT,230617.02,C533316901,C1450133081,PAY_24344,230617.02,C533316901,C1450133081,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,29,NO,YES
SALE_24345,7,PAYMENT,3326.56,C9740045,M1262399289,PAY_24345,3326.56,C9740045,M1262399289,RECONCILED,MASTERCARD,EAST_LEGON,139,YES,YES
SALE_24346,9,CASH_OUT,308552.65,C674054510,C824197891,PAY_24346,308552.65,C674054510,C824197891,RECONCILED,MASTERCARD,KUMASI_MAIN,36,NO,YES
SALE_24347,6,TRANSFER,113782.9,C77538886,C1880332929,PAY_24347,113782.9,C77538886,C1880332929,RECONCILED,MTN_MOMO,KUMASI_MAIN,146,YES,YES
SALE_24350,8,TRANSFER,1251349.23,C375607584,C395525501,PAY_24350,1251349.23,C375607584,C395525501,RECONCILED,BANK_TRANSFER,KUMASI_MAIN,116,YES,YES
SALE_24351,9,CASH_OUT,545789.09,C438622087,C1261940778,PAY_24351,545789.09,C438622087,C1261940778,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,7,NO,YES
SALE_24354,9,PAYMENT,2521.07,C1595344085,M540651235,,,,,UNMATCHED,MASTERCARD,KUMASI_MAIN,158,YES,YES
SALE_24356,9,CASH_OUT,268358.94,C1065495000,C2003775691,PAY_24356,268358.94,C1065495000,C2003775691,RECONCILED,VODAFONE_CASH,TEMA_BRANCH,169,YES,YES
SALE_24359,8,CASH_IN,309678.45,C623119624,C88296936,PAY_24359,309678.45,C623119624,C88296936,RECONCILED,MTN_MOMO,ACCRA_CENTRAL,30,NO,YES
